"UID","ID","PID","BASISFORPROPERTYSEIZURE","INSERTDATETIME"
"139047c",139047,1,"Evidence","2024-11-13 10:26:49.690"
"139069c",139069,1,"Evidence","2024-11-13 10:26:49.690"
"139148c",139148,1,"Evidence","2024-11-13 10:26:49.690"
"139165c",139165,1,"Contraband","2024-11-13 10:26:49.690"
"139165c",139165,1,"Evidence","2024-11-13 10:26:49.690"
"139165c",139165,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"139223c",139223,1,"Contraband","2024-11-13 10:26:49.690"
"139223c",139223,1,"Evidence","2024-11-13 10:26:49.690"
"139279c",139279,1,"Evidence","2024-11-13 10:26:49.690"
"139279c",139279,2,"Impound of vehicle","2024-11-13 10:26:49.690"
"139282c",139282,1,"Evidence","2024-11-13 10:26:49.690"
"139282c",139282,2,"Evidence","2024-11-13 10:26:49.690"
"139282c",139282,3,"Evidence","2024-11-13 10:26:49.690"
"139282c",139282,4,"Evidence","2024-11-13 10:26:49.690"
"139360c",139360,1,"Contraband","2024-11-13 10:26:49.690"
"139361c",139361,1,"Contraband","2024-11-13 10:26:49.690"
"139361c",139361,1,"Evidence","2024-11-13 10:26:49.690"
"139425c",139425,1,"Contraband","2024-11-13 10:26:49.690"
"139425c",139425,1,"Evidence","2024-11-13 10:26:49.690"
"139651c",139651,1,"Evidence","2024-11-13 10:26:49.690"
"139705c",139705,1,"Evidence","2024-11-13 10:26:49.690"
"139708c",139708,1,"Contraband","2024-11-13 10:26:49.690"
"139713c",139713,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"139714c",139714,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"139801c",139801,1,"Contraband","2024-11-13 10:26:49.690"
"140011c",140011,1,"Contraband","2024-11-13 10:26:49.690"
"140036c",140036,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"140044c",140044,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"140063c",140063,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"140073c",140073,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"140095c",140095,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"140100c",140100,1,"Contraband","2024-11-13 10:26:49.690"
"140100c",140100,2,"Contraband","2024-11-13 10:26:49.690"
"140168c",140168,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"140175c",140175,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"140203c",140203,1,"Contraband","2024-11-13 10:26:49.690"
"140275c",140275,1,"Contraband","2024-11-13 10:26:49.690"
"140282c",140282,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"140726c",140726,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"140767c",140767,1,"Contraband","2024-11-13 10:26:49.690"
"140769c",140769,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"140779c",140779,1,"Evidence","2024-11-13 10:26:49.690"
"140823c",140823,1,"Contraband","2024-11-13 10:26:49.690"
"140973c",140973,1,"Evidence","2024-11-13 10:26:49.690"
"140977c",140977,1,"Contraband","2024-11-13 10:26:49.690"
"140977c",140977,1,"Evidence","2024-11-13 10:26:49.690"
"140996c",140996,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"141117c",141117,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"141143c",141143,1,"Evidence","2024-11-13 10:26:49.690"
"141168c",141168,1,"Contraband","2024-11-13 10:26:49.690"
"141172c",141172,1,"Evidence","2024-11-13 10:26:49.690"
"141213c",141213,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"141353c",141353,1,"Abandoned property","2024-11-13 10:26:49.690"
"141402c",141402,1,"Evidence","2024-11-13 10:26:49.690"
"141496c",141496,1,"Contraband","2024-11-13 10:26:49.690"
"141570c",141570,1,"Evidence","2024-11-13 10:26:49.690"
"141661c",141661,1,"Contraband","2024-11-13 10:26:49.690"
"141661c",141661,1,"Evidence","2024-11-13 10:26:49.690"
"141754c",141754,1,"Contraband","2024-11-13 10:26:49.690"
"141765c",141765,1,"Evidence","2024-11-13 10:26:49.690"
"141765c",141765,2,"Evidence","2024-11-13 10:26:49.690"
"141787c",141787,1,"Contraband","2024-11-13 10:26:49.690"
"141805c",141805,1,"Contraband","2024-11-13 10:26:49.690"
"141814c",141814,1,"Evidence","2024-11-13 10:26:49.690"
"142189c",142189,1,"Evidence","2024-11-13 10:26:49.690"
"142471c",142471,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"142484c",142484,1,"Evidence","2024-11-13 10:26:49.690"
"142484c",142484,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"142484c",142484,1,"Contraband","2024-11-13 10:26:49.690"
"142540c",142540,1,"Evidence","2024-11-13 10:26:49.690"
"142540c",142540,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"142570c",142570,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"142577c",142577,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"142675c",142675,1,"Evidence","2024-11-13 10:26:49.690"
"142716c",142716,1,"Contraband","2024-11-13 10:26:49.690"
"142720c",142720,1,"Evidence","2024-11-13 10:26:49.690"
"142959c",142959,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"142959c",142959,1,"Contraband","2024-11-13 10:26:49.690"
"143010c",143010,1,"Contraband","2024-11-13 10:26:49.690"
"143067c",143067,1,"Evidence","2024-11-13 10:26:49.690"
"143067c",143067,1,"Contraband","2024-11-13 10:26:49.690"
"143136c",143136,1,"Evidence","2024-11-13 10:26:49.690"
"143175c",143175,1,"Evidence","2024-11-13 10:26:49.690"
"143283c",143283,1,"Contraband","2024-11-13 10:26:49.690"
"143373c",143373,1,"Contraband","2024-11-13 10:26:49.690"
"143557c",143557,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"143781c",143781,1,"Evidence","2024-11-13 10:26:49.690"
"143811c",143811,1,"Evidence","2024-11-13 10:26:49.690"
"143811c",143811,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"143812c",143812,1,"Evidence","2024-11-13 10:26:49.690"
"143971c",143971,1,"Evidence","2024-11-13 10:26:49.690"
"143971c",143971,1,"Contraband","2024-11-13 10:26:49.690"
"143974c",143974,1,"Contraband","2024-11-13 10:26:49.690"
"144096c",144096,1,"Evidence","2024-11-13 10:26:49.690"
"144249c",144249,1,"Evidence","2024-11-13 10:26:49.690"
"144422c",144422,3,"Contraband","2024-11-13 10:26:49.690"
"144422c",144422,3,"Evidence","2024-11-13 10:26:49.690"
"144718c",144718,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"144904c",144904,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"144917c",144917,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"145075c",145075,1,"Contraband","2024-11-13 10:26:49.690"
"145075c",145075,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"145103c",145103,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"145151c",145151,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"145235c",145235,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"145334c",145334,1,"Contraband","2024-11-13 10:26:49.690"
"145334c",145334,1,"Evidence","2024-11-13 10:26:49.690"
"145335c",145335,1,"Evidence","2024-11-13 10:26:49.690"
"145335c",145335,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"145369c",145369,1,"Contraband","2024-11-13 10:26:49.690"
"145379c",145379,1,"Contraband","2024-11-13 10:26:49.690"
"145379c",145379,1,"Evidence","2024-11-13 10:26:49.690"
"145384c",145384,1,"Evidence","2024-11-13 10:26:49.690"
"145402c",145402,1,"Contraband","2024-11-13 10:26:49.690"
"145416c",145416,1,"Evidence","2024-11-13 10:26:49.690"
"145422c",145422,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"145443c",145443,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"145560c",145560,1,"Evidence","2024-11-13 10:26:49.690"
"145706c",145706,1,"Evidence","2024-11-13 10:26:49.690"
"145729c",145729,1,"Contraband","2024-11-13 10:26:49.690"
"145848c",145848,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"145876c",145876,1,"Contraband","2024-11-13 10:26:49.690"
"145876c",145876,1,"Evidence","2024-11-13 10:26:49.690"
"145917c",145917,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"145973c",145973,1,"Evidence","2024-11-13 10:26:49.690"
"145980c",145980,1,"Evidence","2024-11-13 10:26:49.690"
"145980c",145980,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146010c",146010,1,"Contraband","2024-11-13 10:26:49.690"
"146089c",146089,1,"Contraband","2024-11-13 10:26:49.690"
"146092c",146092,1,"Contraband","2024-11-13 10:26:49.690"
"146102c",146102,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146102c",146102,2,"Impound of vehicle","2024-11-13 10:26:49.690"
"146123c",146123,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146124c",146124,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146327c",146327,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146376c",146376,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146426c",146426,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146529c",146529,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"146544c",146544,1,"Evidence","2024-11-13 10:26:49.690"
"146544c",146544,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146572c",146572,1,"Contraband","2024-11-13 10:26:49.690"
"146708c",146708,1,"Evidence","2024-11-13 10:26:49.690"
"146708c",146708,1,"Contraband","2024-11-13 10:26:49.690"
"146748c",146748,1,"Evidence","2024-11-13 10:26:49.690"
"146751c",146751,1,"Evidence","2024-11-13 10:26:49.690"
"146751c",146751,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"146774c",146774,1,"Evidence","2024-11-13 10:26:49.690"
"146777c",146777,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"146794c",146794,1,"Contraband","2024-11-13 10:26:49.690"
"146802c",146802,1,"Evidence","2024-11-13 10:26:49.690"
"146802c",146802,1,"Contraband","2024-11-13 10:26:49.690"
"146894c",146894,1,"Evidence","2024-11-13 10:26:49.690"
"146894c",146894,1,"Contraband","2024-11-13 10:26:49.690"
"146894c",146894,2,"Evidence","2024-11-13 10:26:49.690"
"146972c",146972,1,"Evidence","2024-11-13 10:26:49.690"
"147017c",147017,1,"Evidence","2024-11-13 10:26:49.690"
"147136c",147136,1,"Evidence","2024-11-13 10:26:49.690"
"147182c",147182,1,"Evidence","2024-11-13 10:26:49.690"
"147193c",147193,1,"Contraband","2024-11-13 10:26:49.690"
"147211c",147211,2,"Evidence","2024-11-13 10:26:49.690"
"147230c",147230,1,"Contraband","2024-11-13 10:26:49.690"
"147245c",147245,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"147438c",147438,1,"Contraband","2024-11-13 10:26:49.690"
"147553c",147553,1,"Contraband","2024-11-13 10:26:49.690"
"147668c",147668,1,"Evidence","2024-11-13 10:26:49.690"
"147683c",147683,1,"Evidence","2024-11-13 10:26:49.690"
"147728c",147728,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"147875c",147875,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"147878c",147878,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"147973c",147973,1,"Evidence","2024-11-13 10:26:49.690"
"147992c",147992,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"148006c",148006,1,"Contraband","2024-11-13 10:26:49.690"
"148006c",148006,1,"Evidence","2024-11-13 10:26:49.690"
"148028c",148028,1,"Contraband","2024-11-13 10:26:49.690"
"148039c",148039,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"148181c",148181,1,"Evidence","2024-11-13 10:26:49.690"
"148181c",148181,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"148225c",148225,1,"Evidence","2024-11-13 10:26:49.690"
"148229c",148229,1,"Evidence","2024-11-13 10:26:49.690"
"148290c",148290,1,"Contraband","2024-11-13 10:26:49.690"
"148306c",148306,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"148309c",148309,1,"Contraband","2024-11-13 10:26:49.690"
"148309c",148309,1,"Evidence","2024-11-13 10:26:49.690"
"148333c",148333,1,"Contraband","2024-11-13 10:26:49.690"
"148337c",148337,1,"Contraband","2024-11-13 10:26:49.690"
"148382c",148382,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"148412c",148412,1,"Evidence","2024-11-13 10:26:49.690"
"148426c",148426,1,"Safekeeping as allowed by law/statute","2024-11-13 10:26:49.690"
"148434c",148434,8,"Impound of vehicle","2024-11-13 10:26:49.690"
"148447c",148447,1,"Contraband","2024-11-13 10:26:49.690"
"148543c",148543,1,"Evidence","2024-11-13 10:26:49.690"
"148543c",148543,1,"Contraband","2024-11-13 10:26:49.690"
"148707c",148707,1,"Contraband","2024-11-13 10:26:49.690"
"148725c",148725,1,"Contraband","2024-11-13 10:26:49.690"
"148740c",148740,1,"Evidence","2024-11-13 10:26:49.690"
"148791c",148791,1,"Contraband","2024-11-13 10:26:49.690"
"148852c",148852,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"148870c",148870,1,"Contraband","2024-11-13 10:26:49.690"
"148996c",148996,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"148997c",148997,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"149024c",149024,1,"Contraband","2024-11-13 10:26:49.690"
"149084c",149084,1,"Contraband","2024-11-13 10:26:49.690"
"149127c",149127,1,"Contraband","2024-11-13 10:26:49.690"
"149127c",149127,1,"Evidence","2024-11-13 10:26:49.690"
"149137c",149137,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"149410c",149410,1,"Evidence","2024-11-13 10:26:49.690"
"149431c",149431,1,"Evidence","2024-11-13 10:26:49.690"
"149508c",149508,1,"Evidence","2024-11-13 10:26:49.690"
"149545c",149545,1,"Evidence","2024-11-13 10:26:49.690"
"149592c",149592,1,"Evidence","2024-11-13 10:26:49.690"
"149609c",149609,1,"Evidence","2024-11-13 10:26:49.690"
"149631c",149631,1,"Evidence","2024-11-13 10:26:49.690"
"149752c",149752,1,"Impound of vehicle","2024-11-13 10:26:49.690"
"149795c",149795,1,"Contraband","2024-11-13 10:26:49.690"
"149795c",149795,1,"Evidence","2024-11-13 10:26:49.690"
"149891c",149891,1,"Evidence","2024-11-13 10:29:36.743"
"149892c",149892,1,"Contraband","2024-11-13 10:29:36.743"
"149906c",149906,1,"Contraband","2024-11-13 10:29:36.743"
"149909c",149909,1,"Contraband","2024-11-13 10:29:36.743"
"149927c",149927,1,"Contraband","2024-11-13 10:29:36.743"
"149938c",149938,1,"Contraband","2024-11-13 10:29:36.743"
"149939c",149939,1,"Evidence","2024-11-13 10:29:36.743"
"149939c",149939,1,"Contraband","2024-11-13 10:29:36.743"
"149945c",149945,1,"Contraband","2024-11-13 10:29:36.743"
"149945c",149945,1,"Evidence","2024-11-13 10:29:36.743"
"149947c",149947,1,"Evidence","2024-11-13 10:29:36.743"
"149953c",149953,1,"Evidence","2024-11-13 10:29:36.743"
"149953c",149953,2,"Evidence","2024-11-13 10:29:36.743"
"149960c",149960,1,"Evidence","2024-11-13 10:29:36.743"
"150005c",150005,1,"Evidence","2024-11-13 10:29:36.743"
"150028c",150028,1,"Evidence","2024-11-13 10:29:36.743"
"150113c",150113,1,"Evidence","2024-11-13 10:29:36.743"
"150135c",150135,1,"Evidence","2024-11-13 10:29:36.743"
"150188c",150188,1,"Evidence","2024-11-13 10:29:36.743"
"150189c",150189,1,"Evidence","2024-11-13 10:29:36.743"
"150189c",150189,2,"Contraband","2024-11-13 10:29:36.743"
"150335c",150335,1,"Evidence","2024-11-13 10:29:36.743"
"150429c",150429,1,"Evidence","2024-11-13 10:29:36.743"
"150531c",150531,1,"Contraband","2024-11-13 10:29:36.743"
"150531c",150531,1,"Evidence","2024-11-13 10:29:36.743"
"151002c",151002,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"151023c",151023,1,"Contraband","2024-11-13 10:29:36.743"
"151023c",151023,1,"Evidence","2024-11-13 10:29:36.743"
"151055c",151055,1,"Contraband","2024-11-13 10:29:36.743"
"151055c",151055,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"151055c",151055,2,"Contraband","2024-11-13 10:29:36.743"
"151113c",151113,1,"Evidence","2024-11-13 10:29:36.743"
"151116c",151116,1,"Contraband","2024-11-13 10:29:36.743"
"151116c",151116,1,"Evidence","2024-11-13 10:29:36.743"
"151129c",151129,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"151161c",151161,1,"Evidence","2024-11-13 10:29:36.743"
"151165c",151165,1,"Evidence","2024-11-13 10:29:36.743"
"151224c",151224,1,"Safekeeping as allowed by law/statute","2024-11-13 10:29:36.743"
"151224c",151224,1,"Evidence","2024-11-13 10:29:36.743"
"151248c",151248,1,"Evidence","2024-11-13 10:29:36.743"
"151367c",151367,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"151392c",151392,1,"Evidence","2024-11-13 10:29:36.743"
"151427c",151427,1,"Contraband","2024-11-13 10:29:36.743"
"151456c",151456,1,"Evidence","2024-11-13 10:29:36.743"
"151661c",151661,1,"Contraband","2024-11-13 10:29:36.743"
"151721c",151721,1,"Evidence","2024-11-13 10:29:36.743"
"151721c",151721,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"151752c",151752,1,"Evidence","2024-11-13 10:29:36.743"
"151779c",151779,1,"Evidence","2024-11-13 10:29:36.743"
"151779c",151779,1,"Contraband","2024-11-13 10:29:36.743"
"151812c",151812,1,"Contraband","2024-11-13 10:29:36.743"
"151812c",151812,1,"Evidence","2024-11-13 10:29:36.743"
"151853c",151853,1,"Evidence","2024-11-13 10:29:36.743"
"151892c",151892,1,"Evidence","2024-11-13 10:29:36.743"
"151936c",151936,1,"Contraband","2024-11-13 10:29:36.743"
"151936c",151936,1,"Evidence","2024-11-13 10:29:36.743"
"151936c",151936,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"152091c",152091,1,"Evidence","2024-11-13 10:29:36.743"
"152159c",152159,2,"Impound of vehicle","2024-11-13 10:29:36.743"
"152166c",152166,1,"Contraband","2024-11-13 10:29:36.743"
"152166c",152166,1,"Evidence","2024-11-13 10:29:36.743"
"152194c",152194,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"152194c",152194,1,"Evidence","2024-11-13 10:29:36.743"
"152220c",152220,1,"Contraband","2024-11-13 10:29:36.743"
"152220c",152220,1,"Evidence","2024-11-13 10:29:36.743"
"152223c",152223,2,"Contraband","2024-11-13 10:29:36.743"
"152446c",152446,1,"Evidence","2024-11-13 10:29:36.743"
"152469c",152469,1,"Contraband","2024-11-13 10:29:36.743"
"152537c",152537,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"152598c",152598,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"152616c",152616,1,"Evidence","2024-11-13 10:29:36.743"
"152676c",152676,2,"Evidence","2024-11-13 10:29:36.743"
"152702c",152702,1,"Evidence","2024-11-13 10:29:36.743"
"152714c",152714,1,"Contraband","2024-11-13 10:29:36.743"
"152725c",152725,1,"Evidence","2024-11-13 10:29:36.743"
"152897c",152897,2,"Contraband","2024-11-13 10:29:36.743"
"153014c",153014,1,"Evidence","2024-11-13 10:29:36.743"
"153016c",153016,1,"Evidence","2024-11-13 10:29:36.743"
"153016c",153016,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"153459c",153459,1,"Evidence","2024-11-13 10:29:36.743"
"153518c",153518,1,"Evidence","2024-11-13 10:29:36.743"
"153519c",153519,1,"Safekeeping as allowed by law/statute","2024-11-13 10:29:36.743"
"153519c",153519,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"153520c",153520,1,"Contraband","2024-11-13 10:29:36.743"
"153520c",153520,1,"Evidence","2024-11-13 10:29:36.743"
"153536c",153536,1,"Evidence","2024-11-13 10:29:36.743"
"149875c",149875,1,"Contraband","2024-11-13 10:29:36.743"
"150133c",150133,1,"Contraband","2024-11-13 10:29:36.743"
"150138c",150138,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"150183c",150183,1,"Contraband","2024-11-13 10:29:36.743"
"150369c",150369,1,"Contraband","2024-11-13 10:29:36.743"
"150385c",150385,1,"Evidence","2024-11-13 10:29:36.743"
"150579c",150579,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"150587c",150587,1,"Evidence","2024-11-13 10:29:36.743"
"150713c",150713,1,"Evidence","2024-11-13 10:29:36.743"
"150731c",150731,1,"Evidence","2024-11-13 10:29:36.743"
"150843c",150843,1,"Evidence","2024-11-13 10:29:36.743"
"150876c",150876,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"150883c",150883,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"150883c",150883,3,"Impound of vehicle","2024-11-13 10:29:36.743"
"150883c",150883,4,"Impound of vehicle","2024-11-13 10:29:36.743"
"150883c",150883,5,"Impound of vehicle","2024-11-13 10:29:36.743"
"150884c",150884,1,"Contraband","2024-11-13 10:29:36.743"
"150884c",150884,1,"Evidence","2024-11-13 10:29:36.743"
"150889c",150889,1,"Evidence","2024-11-13 10:29:36.743"
"150891c",150891,1,"Evidence","2024-11-13 10:29:36.743"
"150927c",150927,1,"Evidence","2024-11-13 10:29:36.743"
"150927c",150927,1,"Contraband","2024-11-13 10:29:36.743"
"151006c",151006,1,"Impound of vehicle","2024-11-13 10:29:36.743"
"151152c",151152,1,"Evidence","2024-11-13 10:29:36.743"
"151247c",151247,1,"Contraband","2024-11-13 10:29:36.743"
"151247c",151247,1,"Evidence","2024-11-13 10:29:36.743"
"151413c",151413,1,"Evidence","2024-11-13 10:29:36.743"
"151484c",151484,1,"Abandoned property","2024-11-13 10:29:36.743"
"151484c",151484,2,"Abandoned property","2024-11-13 10:29:36.743"
"151498c",151498,1,"Contraband","2024-11-13 10:29:36.743"
